ano,cod_produto,produto,uf,estado,municipio,qtd_produzida_ton,area_colhida_ha,valor_producao_reais,produtividade_ton_ha
2020,41176,Tangerina,ES,Espírito Santo,São Mateus,8554.0,642.0,6154254.0,13.324
2021,41176,Tangerina,ES,Espírito Santo,São Mateus,7462.0,563.0,10250278.0,13.254
2022,41176,Tangerina,ES,Espírito Santo,São Mateus,8446.0,619.0,14294450.0,13.6446
2023,41176,Tangerina,ES,Espírito Santo,São Mateus,8314.0,576.0,16000842.0,14.434
2017,41160,Pomelo,ES,Espírito Santo,São Mateus,2272.0,93.0,,24.4301
2018,41160,Pomelo,ES,Espírito Santo,São Mateus,2186.0,101.0,1879432.0,21.6436
2019,41160,Pomelo,ES,Espírito Santo,São Mateus,2009.0,102.0,1495036.0,19.6961
2020,41160,Pomelo,ES,Espírito Santo,São Mateus,1897.0,94.0,2010647.0,20.1809
2021,41160,Pomelo,ES,Espírito Santo,São Mateus,1906.0,95.0,,20.0632
2022,41160,Pomelo,ES,Espírito Santo,São Mateus,2160.0,89.0,,24.2697
2023,41160,Pomelo,ES,Espírito Santo,São Mateus,2073.0,91.0,4033766.0,22.7802
2015,41151,Laranja,ES,Espírito Santo,Aracruz,18060.0,443.0,9278527.0,40.7675
2016,41151,Laranja,ES,Espírito Santo,Aracruz,22860.0,369.0,13697130.0,61.9512
2017,41151,Laranja,ES,Espírito Santo,Aracruz,22034.0,374.0,,58.9144
2018,41151,Laranja,ES,Espírito Santo,Aracruz,22013.0,405.0,11298208.0,54.3531
2019,41151,Laranja,ES,Espírito Santo,Aracruz,21774.0,430.0,,50.6372
2020,41151,Laranja,ES,Espírito Santo,Aracruz,22084.0,432.0,17314173.0,51.1204
2021,41151,Laranja,ES,Espírito Santo,Aracruz,17631.0,434.0,17411030.0,40.6244
2022,41151,Laranja,ES,Espírito Santo,Aracruz,18071.0,409.0,12543346.0,44.1834
2023,41151,Laranja,ES,Espírito Santo,Aracruz,19048.0,424.0,16806401.0,44.9245
2015,41155,Limão,ES,Espírito Santo,Aracruz,163.0,223.0,110803.0,0.7309
2016,41155,Limão,ES,Espírito Santo,Aracruz,159.0,246.0,151800.0,0.6463
2017,41155,Limão,ES,Espírito Santo,Aracruz,165.0,228.0,125635.0,0.7237
2018,41155,Limão,ES,Espírito Santo,Aracruz,188.0,203.0,186447.0,0.9261
2019,41155,Limão,ES,Espírito Santo,Aracruz,180.0,233.0,276410.0,0.7725
2020,41155,Limão,ES,Espírito Santo,Aracruz,153.0,215.0,261284.0,0.7116
2022,41155,Limão,ES,Espírito Santo,Aracruz,173.0,235.0,341935.0,0.7362
2023,41155,Limão,ES,Espírito Santo,Aracruz,142.0,218.0,142754.0,0.6514
2015,41176,Tangerina,ES,Espírito Santo,Aracruz,7824.0,665.0,9922761.0,11.7654
2016,41176,Tangerina,ES,Espírito Santo,Aracruz,7049.0,745.0,7802398.0,9.4617
2017,41176,Tangerina,ES,Espírito Santo,Aracruz,7201.0,646.0,11207441.0,11.1471
2018,41176,Tangerina,ES,Espírito Santo,Aracruz,6601.0,625.0,8650339.0,10.5616
2019,41176,Tangerina,ES,Espírito Santo,Aracruz,7148.0,723.0,11583186.0,9.8866
2020,41176,Tangerina,ES,Espírito Santo,Aracruz,7352.0,752.0,12457985.0,9.7766
2021,41176,Tangerina,ES,Espírito Santo,Aracruz,7161.0,675.0,4706440.0,10.6089
2022,41176,Tangerina,ES,Espírito Santo,Aracruz,7298.0,705.0,13363210.0,10.3518
2023,41176,Tangerina,ES,Espírito Santo,Aracruz,7158.0,656.0,7878284.0,10.9116
2015,41160,Pomelo,ES,Espírito Santo,Aracruz,1388.0,367.0,1151413.0,3.782
2018,41160,Pomelo,ES,Espírito Santo,Aracruz,1198.0,413.0,1260734.0,2.9007
2019,41160,Pomelo,ES,Espírito Santo,Aracruz,1356.0,348.0,1539814.0,3.8966
2020,41160,Pomelo,ES,Espírito Santo,Aracruz,1214.0,418.0,1145497.0,2.9043
2021,41160,Pomelo,ES,Espírito Santo,Aracruz,1126.0,373.0,,3.0188
2015,41151,Laranja,MT,Mato Grosso,Cuiabá,2981.0,1278.0,2674391.0,2.3326
2016,41151,Laranja,MT,Mato Grosso,Cuiabá,3618.0,1202.0,1828446.0,3.01
2017,41151,Laranja,MT,Mato Grosso,Cuiabá,3510.0,1261.0,3368667.0,2.7835
2018,41151,Laranja,MT,Mato Grosso,Cuiabá,3601.0,1092.0,4078387.0,3.2976
2020,41151,Laranja,MT,Mato Grosso,Cuiabá,3329.0,1084.0,3832336.0,3.071
2021,41151,Laranja,MT,Mato Grosso,Cuiabá,3956.0,1151.0,2742533.0,3.437
2022,41151,Laranja,MT,Mato Grosso,Cuiabá,3738.0,1078.0,4150812.0,3.4675
2023,41151,Laranja,MT,Mato Grosso,Cuiabá,3054.0,1106.0,2885287.0,2.7613
2015,41155,Limão,MT,Mato Grosso,Cuiabá,1629.0,254.0,2726625.0,6.4134
2016,41155,Limão,MT,Mato Grosso,Cuiabá,2194.0,253.0,2831962.0,8.6719
2017,41155,Limão,MT,Mato Grosso,Cuiabá,1859.0,267.0,3365161.0,6.9625
2018,41155,Limão,MT,Mato Grosso,Cuiabá,1761.0,261.0,1900360.0,6.7471
2019,41155,Limão,MT,Mato Grosso,Cuiabá,1661.0,249.0,2413476.0,6.6707
2020,41155,Limão,MT,Mato Grosso,Cuiabá,1949.0,230.0,3484305.0,8.4739
2021,41155,Limão,MT,Mato Grosso,Cuiabá,2195.0,250.0,1328526.0,8.78
2022,41155,Limão,MT,Mato Grosso,Cuiabá,1695.0,273.0,1832531.0,6.2088
2023,41155,Limão,MT,Mato Grosso,Cuiabá,1861.0,238.0,2691194.0,7.8193
2015,41176,Tangerina,MT,Mato Grosso,Cuiabá,6675.0,627.0,6833768.0,10.6459
2016,41176,Tangerina,MT,Mato Grosso,Cuiabá,7767.0,614.0,10997710.0,12.6498
2017,41176,Tangerina,MT,Mato Grosso,Cuiabá,7498.0,539.0,11354891.0,13.9109
2018,41176,Tangerina,MT,Mato Grosso,Cuiabá,8027.0,569.0,13687361.0,14.1072
2019,41176,Tangerina,MT,Mato Grosso,Cuiabá,7352.0,558.0,7543305.0,13.1756
2020,41176,Tangerina,MT,Mato Grosso,Cuiabá,7001.0,558.0,8180954.0,12.5466
2021,41176,Tangerina,MT,Mato Grosso,Cuiabá,7823.0,590.0,10951387.0,13.2593
2022,41176,Tangerina,MT,Mato Grosso,Cuiabá,6195.0,573.0,11211720.0,10.8115
2023,41176,Tangerina,MT,Mato Grosso,Cuiabá,6059.0,599.0,7731895.0,10.1152
2016,41160,Pomelo,MT,Mato Grosso,Cuiabá,1427.0,127.0,2803140.0,11.2362
2017,41160,Pomelo,MT,Mato Grosso,Cuiabá,1349.0,119.0,2357281.0,11.3361
2018,41160,Pomelo,MT,Mato Grosso,Cuiabá,1579.0,126.0,2890079.0,12.5317
2019,41160,Pomelo,MT,Mato Grosso,Cuiabá,1784.0,122.0,3530666.0,14.623
2020,41160,Pomelo,MT,Mato Grosso,Cuiabá,1711.0,131.0,2577335.0,13.0611
2023,41160,Pomelo,MT,Mato Grosso,Cuiabá,1581.0,124.0,2356665.0,12.75
2015,41151,Laranja,MT,Mato Grosso,Várzea Grande,10855.0,496.0,11654229.0,21.8851
2016,41151,Laranja,MT,Mato Grosso,Várzea Grande,12538.0,465.0,7508599.0,26.9634
2017,41151,Laranja,MT,Mato Grosso,Várzea Grande,10788.0,542.0,11318120.0,19.9041
2018,41151,Laranja,MT,Mato Grosso,Várzea Grande,11296.0,506.0,7023189.0,22.3241
2019,41151,Laranja,MT,Mato Grosso,Várzea Grande,11706.0,465.0,9072710.0,25.1742
2020,41151,Laranja,MT,Mato Grosso,Várzea Grande,9589.0,470.0,3986675.0,20.4021
2021,41151,Laranja,MT,Mato Grosso,Várzea Grande,9417.0,546.0,6954270.0,17.2473
2022,41151,Laranja,MT,Mato Grosso,Várzea Grande,11507.0,501.0,6359941.0,22.9681
2023,41151,Laranja,MT,Mato Grosso,Várzea Grande,9496.0,453.0,,20.9625
2015,41155,Limão,MT,Mato Grosso,Várzea Grande,851.0,215.0,1468452.0,3.9581
2016,41155,Limão,MT,Mato Grosso,Várzea Grande,747.0,233.0,1303475.0,3.206
2017,41155,Limão,MT,Mato Grosso,Várzea Grande,868.0,201.0,1508772.0,4.3184
2018,41155,Limão,MT,Mato Grosso,Várzea Grande,838.0,216.0,1190744.0,3.8796
2019,41155,Limão,MT,Mato Grosso,Várzea Grande,801.0,226.0,1298354.0,3.5442
2020,41155,Limão,MT,Mato Grosso,Várzea Grande,945.0,199.0,1482524.0,4.7487
2021,41155,Limão,MT,Mato Grosso,Várzea Grande,823.0,204.0,1598520.0,4.0343
2022,41155,Limão,MT,Mato Grosso,Várzea Grande,823.0,226.0,648342.0,3.6416
2015,41176,Tangerina,MT,Mato Grosso,Várzea Grande,756.0,381.0,1048819.0,1.9843
2016,41176,Tangerina,MT,Mato Grosso,Várzea Grande,957.0,380.0,1493086.0,2.5184
2017,41176,Tangerina,MT,Mato Grosso,Várzea Grande,878.0,365.0,623473.0,2.4055
2018,41176,Tangerina,MT,Mato Grosso,Várzea Grande,880.0,394.0,1160563.0,2.2335
2019,41176,Tangerina,MT,Mato Grosso,Várzea Grande,935.0,427.0,1420284.0,2.1897
2020,41176,Tangerina,MT,Mato Grosso,Várzea Grande,910.0,414.0,658870.0,2.1981
2021,41176,Tangerina,MT,Mato Grosso,Várzea Grande,888.0,408.0,1007465.0,2.1765
2022,41176,Tangerina,MT,Mato Grosso,Várzea Grande,859.0,357.0,,2.4062
2023,41176,Tangerina,MT,Mato Grosso,Várzea Grande,900.0,431.0,905882.0,2.0882
2016,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1272.0,166.0,2523780.0,7.6627
2017,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1139.0,176.0,1098334.0,6.4716
2018,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1142.0,159.0,2073593.0,7.1824
2019,41160,Pomelo,MT,Mato Grosso,Várzea Grande,999.0,169.0,1712133.0,5.9112
2020,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1001.0,168.0,1215668.0,5.9583
2021,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1349.0,161.0,2241755.0,8.3789
2022,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1240.0,150.0,1603544.0,8.2667
2023,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1090.0,163.0,888544.0,6.6871
2015,41151,Laranja,MT,Mato Grosso,Rondonópolis,10042.0,918.0,12024593.0,10.939
2016,41151,Laranja,MT,Mato Grosso,Rondonópolis,10883.0,964.0,11692094.0,11.2894
2018,41151,Laranja,MT,Mato Grosso,Rondonópolis,9024.0,904.0,5710745.0,9.9823
2019,41151,Laranja,MT,Mato Grosso,Rondonópolis,11326.0,928.0,5494075.0,12.2047
2020,41151,Laranja,MT,Mato Grosso,Rondonópolis,11545.0,828.0,10336905.0,13.9432
2022,41151,Laranja,MT,Mato Grosso,Rondonópolis,9707.0,970.0,4185293.0,10.0072
2023,41151,Laranja,MT,Mato Grosso,Rondonópolis,10175.0,918.0,8291868.0,11.0839
2016,41155,Limão,MT,Mato Grosso,Rondonópolis,1750.0,308.0,2405646.0,5.6818
2017,41155,Limão,MT,Mato Grosso,Rondonópolis,1536.0,283.0,1223806.0,5.4276
2018,41155,Limão,MT,Mato Grosso,Rondonópolis,1596.0,287.0,1281024.0,5.561
2019,41155,Limão,MT,Mato Grosso,Rondonópolis,1646.0,322.0,1550602.0,5.1118
2021,41155,Limão,MT,Mato Grosso,Rondonópolis,1879.0,334.0,3200276.0,5.6257
2022,41155,Limão,MT,Mato Grosso,Rondonópolis,1476.0,294.0,2808755.0,5.0204
2023,41155,Limão,MT,Mato Grosso,Rondonópolis,1880.0,327.0,2748360.0,5.7492
2015,41176,Tangerina,MT,Mato Grosso,Rondonópolis,8474.0,403.0,11635617.0,21.0273
2016,41176,Tangerina,MT,Mato Grosso,Rondonópolis,6849.0,432.0,9053940.0,15.8542
2017,41176,Tangerina,MT,Mato Grosso,Rondonópolis,9045.0,397.0,6515053.0,22.7834
2019,41176,Tangerina,MT,Mato Grosso,Rondonópolis,8927.0,407.0,9054451.0,21.9337
2020,41176,Tangerina,MT,Mato Grosso,Rondonópolis,6878.0,436.0,7532527.0,15.7752
2021,41176,Tangerina,MT,Mato Grosso,Rondonópolis,7452.0,450.0,10727160.0,16.56
2022,41176,Tangerina,MT,Mato Grosso,Rondonópolis,9016.0,391.0,13213233.0,23.0588
2023,41176,Tangerina,MT,Mato Grosso,Rondonópolis,9029.0,390.0,6764162.0,23.1513
2016,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1477.0,233.0,1897168.0,6.3391
2017,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1193.0,258.0,1393978.0,4.624
2018,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1359.0,246.0,932282.0,5.5244
2019,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1355.0,263.0,1920616.0,5.1521
2020,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1187.0,264.0,1385706.0,4.4962
2021,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1527.0,254.0,2946434.0,6.0118
2015,41151,Laranja,MT,Mato Grosso,Sinop,14339.0,870.0,8939690.0,16.4816
2016,41151,Laranja,MT,Mato Grosso,Sinop,14907.0,959.0,10423279.0,15.5443
2018,41151,Laranja,MT,Mato Grosso,Sinop,12394.0,867.0,8407927.0,14.2953
2019,41151,Laranja,MT,Mato Grosso,Sinop,12694.0,813.0,9692427.0,15.6138
2020,41151,Laranja,MT,Mato Grosso,Sinop,12904.0,922.0,6733167.0,13.9957
2021,41151,Laranja,MT,Mato Grosso,Sinop,12358.0,853.0,11480621.0,14.4877
2022,41151,Laranja,MT,Mato Grosso,Sinop,13563.0,841.0,6274144.0,16.1272
2015,41155,Limão,MT,Mato Grosso,Sinop,792.0,264.0,1270318.0,3.0
2016,41155,Limão,MT,Mato Grosso,Sinop,687.0,307.0,1133660.0,2.2378
2017,41155,Limão,MT,Mato Grosso,Sinop,644.0,311.0,983819.0,2.0707
2018,41155,Limão,MT,Mato Grosso,Sinop,819.0,271.0,643118.0,3.0221
2019,41155,Limão,MT,Mato Grosso,Sinop,826.0,312.0,914350.0,2.6474
2020,41155,Limão,MT,Mato Grosso,Sinop,684.0,313.0,417187.0,2.1853
2021,41155,Limão,MT,Mato Grosso,Sinop,654.0,304.0,780735.0,2.1513
2022,41155,Limão,MT,Mato Grosso,Sinop,881.0,300.0,1301694.0,2.9367
2023,41155,Limão,MT,Mato Grosso,Sinop,808.0,289.0,643090.0,2.7958
2015,41176,Tangerina,MT,Mato Grosso,Sinop,6188.0,157.0,11420076.0,39.414
2016,41176,Tangerina,MT,Mato Grosso,Sinop,5176.0,138.0,7926706.0,37.5072
2017,41176,Tangerina,MT,Mato Grosso,Sinop,5226.0,166.0,9399011.0,31.4819
2018,41176,Tangerina,MT,Mato Grosso,Sinop,5029.0,166.0,8453447.0,30.2952
2019,41176,Tangerina,MT,Mato Grosso,Sinop,5747.0,166.0,10061424.0,34.6205
2020,41176,Tangerina,MT,Mato Grosso,Sinop,6307.0,141.0,7434969.0,44.7305
2021,41176,Tangerina,MT,Mato Grosso,Sinop,5359.0,155.0,7649848.0,34.5742
2022,41176,Tangerina,MT,Mato Grosso,Sinop,6220.0,157.0,9940952.0,39.6178
2023,41176,Tangerina,MT,Mato Grosso,Sinop,5049.0,163.0,8719914.0,30.9755
2015,41160,Pomelo,MT,Mato Grosso,Sinop,1358.0,187.0,1424853.0,7.262
2016,41160,Pomelo,MT,Mato Grosso,Sinop,1209.0,175.0,1605951.0,6.9086
2017,41160,Pomelo,MT,Mato Grosso,Sinop,1411.0,180.0,1069752.0,7.8389
2019,41160,Pomelo,MT,Mato Grosso,Sinop,1388.0,193.0,941203.0,7.1917
2020,41160,Pomelo,MT,Mato Grosso,Sinop,1496.0,166.0,,9.012
2021,41160,Pomelo,MT,Mato Grosso,Sinop,1507.0,181.0,1149421.0,8.326
2022,41160,Pomelo,MT,Mato Grosso,Sinop,1181.0,183.0,828405.0,6.4536
2023,41160,Pomelo,MT,Mato Grosso,Sinop,1506.0,181.0,1383004.0,8.3204
2015,41151,Laranja,MT,Mato Grosso,Tangará Da Serra,17717.0,2048.0,8042781.0,8.6509
2016,41151,Laranja,MT,Mato Grosso,Tangará Da Serra,14878.0,1938.0,,7.677
2017,41151,Laranja,MT,Mato Grosso,Tangará Da Serra,19865.0,1904.0,18322459.0,10.4333
2019,41151,Laranja,MT,Mato Grosso,Tangará Da Serra,15286.0,2126.0,13797493.0,7.19
2020,41151,Laranja,MT,Mato Grosso,Tangará Da Serra,19321.0,2062.0,8336090.0,9.37
2021,41151,Laranja,MT,Mato Grosso,Tangará Da Serra,15755.0,1917.0,10753000.0,8.2186
2023,41151,Laranja,MT,Mato Grosso,Tangará Da Serra,18490.0,1942.0,17723583.0,9.5211
2016,41155,Limão,MT,Mato Grosso,Tangará Da Serra,1521.0,226.0,1186912.0,6.7301
2017,41155,Limão,MT,Mato Grosso,Tangará Da Serra,1377.0,200.0,1447411.0,6.885
2018,41155,Limão,MT,Mato Grosso,Tangará Da Serra,1295.0,201.0,2262345.0,6.4428
2019,41155,Limão,MT,Mato Grosso,Tangará Da Serra,1369.0,220.0,2449399.0,6.2227
2020,41155,Limão,MT,Mato Grosso,Tangará Da Serra,1228.0,231.0,2085614.0,5.316
2021,41155,Limão,MT,Mato Grosso,Tangará Da Serra,1266.0,195.0,,6.4923
2022,41155,Limão,MT,Mato Grosso,Tangará Da Serra,1436.0,195.0,2240280.0,7.3641
2023,41155,Limão,MT,Mato Grosso,Tangará Da Serra,1321.0,223.0,1698438.0,5.9238
2015,41176,Tangerina,MT,Mato Grosso,Tangará Da Serra,5025.0,214.0,3057710.0,23.4813
2016,41176,Tangerina,MT,Mato Grosso,Tangará Da Serra,5741.0,213.0,9222185.0,26.9531
2017,41176,Tangerina,MT,Mato Grosso,Tangará Da Serra,4935.0,216.0,7525492.0,22.8472
2018,41176,Tangerina,MT,Mato Grosso,Tangará Da Serra,5305.0,229.0,5442001.0,23.1659
2019,41176,Tangerina,MT,Mato Grosso,Tangará Da Serra,5377.0,227.0,10290434.0,23.6872
2020,41176,Tangerina,MT,Mato Grosso,Tangará Da Serra,4693.0,214.0,4981417.0,21.9299
2021,41176,Tangerina,MT,Mato Grosso,Tangará Da Serra,5286.0,234.0,7155256.0,22.5897
2022,41176,Tangerina,MT,Mato Grosso,Tangará Da Serra,6203.0,209.0,11611186.0,29.6794
2023,41176,Tangerina,MT,Mato Grosso,Tangará Da Serra,5545.0,214.0,7546722.0,25.9112
2015,41160,Pomelo,MT,Mato Grosso,Tangará Da Serra,1308.0,168.0,2542064.0,7.7857
2016,41160,Pomelo,MT,Mato Grosso,Tangará Da Serra,1472.0,157.0,1721461.0,9.3758
2018,41160,Pomelo,MT,Mato Grosso,Tangará Da Serra,1208.0,174.0,1274674.0,6.9425
2019,41160,Pomelo,MT,Mato Grosso,Tangará Da Serra,1398.0,174.0,1536825.0,8.0345
2020,41160,Pomelo,MT,Mato Grosso,Tangará Da Serra,1299.0,175.0,1084718.0,7.4229
2021,41160,Pomelo,MT,Mato Grosso,Tangará Da Serra,1171.0,175.0,1023524.0,6.6914
2023,41160,Pomelo,MT,Mato Grosso,Tangará Da Serra,1254.0,172.0,1813305.0,7.2907
2015,41151,Laranja,MT,Mato Grosso,Cáceres,11523.0,1478.0,11828550.0,7.7963
2016,41151,Laranja,MT,Mato Grosso,Cáceres,12620.0,1749.0,6517309.0,7.2156
2017,41151,Laranja,MT,Mato Grosso,Cáceres,11984.0,1496.0,12204199.0,8.0107
2019,41151,Laranja,MT,Mato Grosso,Cáceres,13653.0,1674.0,8707216.0,8.1559
2020,41151,Laranja,MT,Mato Grosso,Cáceres,11196.0,1498.0,13103894.0,7.474
2021,41151,Laranja,MT,Mato Grosso,Cáceres,12479.0,1763.0,7834907.0,7.0783
2022,41151,Laranja,MT,Mato Grosso,Cáceres,11512.0,1766.0,11361200.0,6.5187
2023,41151,Laranja,MT,Mato Grosso,Cáceres,11273.0,1666.0,10918021.0,6.7665
2015,41155,Limão,MT,Mato Grosso,Cáceres,994.0,227.0,1302474.0,4.3789
2016,41155,Limão,MT,Mato Grosso,Cáceres,854.0,234.0,882354.0,3.6496
2017,41155,Limão,MT,Mato Grosso,Cáceres,899.0,259.0,1360201.0,3.471
2018,41155,Limão,MT,Mato Grosso,Cáceres,1128.0,242.0,,4.6612
2019,41155,Limão,MT,Mato Grosso,Cáceres,1019.0,219.0,,4.653
2020,41155,Limão,MT,Mato Grosso,Cáceres,1021.0,228.0,1976155.0,4.4781
2021,41155,Limão,MT,Mato Grosso,Cáceres,1141.0,256.0,1776225.0,4.457
2022,41155,Limão,MT,Mato Grosso,Cáceres,938.0,218.0,1381014.0,4.3028
2023,41155,Limão,MT,Mato Grosso,Cáceres,917.0,235.0,,3.9021
2016,41176,Tangerina,MT,Mato Grosso,Cáceres,3472.0,434.0,6637856.0,8.0
2017,41176,Tangerina,MT,Mato Grosso,Cáceres,3173.0,456.0,3011158.0,6.9583
2018,41176,Tangerina,MT,Mato Grosso,Cáceres,3899.0,482.0,4113050.0,8.0892
2019,41176,Tangerina,MT,Mato Grosso,Cáceres,4122.0,465.0,6260086.0,8.8645
2020,41176,Tangerina,MT,Mato Grosso,Cáceres,3275.0,407.0,3141831.0,8.0467
2021,41176,Tangerina,MT,Mato Grosso,Cáceres,3460.0,470.0,4152641.0,7.3617
2022,41176,Tangerina,MT,Mato Grosso,Cáceres,3908.0,427.0,3093798.0,9.1522
2023,41176,Tangerina,MT,Mato Grosso,Cáceres,3942.0,409.0,5232484.0,9.6381
2016,41160,Pomelo,MT,Mato Grosso,Cáceres,1908.0,119.0,2367973.0,16.0336
2018,41160,Pomelo,MT,Mato Grosso,Cáceres,1862.0,131.0,3495551.0,14.2137
2019,41160,Pomelo,MT,Mato Grosso,Cáceres,1913.0,115.0,3115451.0,16.6348
2021,41160,Pomelo,MT,Mato Grosso,Cáceres,2019.0,131.0,1567334.0,15.4122
2022,41160,Pomelo,MT,Mato Grosso,Cáceres,1968.0,117.0,2890243.0,16.8205
2023,41160,Pomelo,MT,Mato Grosso,Cáceres,1832.0,113.0,2125708.0,16.2124
2015,41151,Laranja,MT,Mato Grosso,Sorriso,3553.0,550.0,1571892.0,6.46
2016,41151,Laranja,MT,Mato Grosso,Sorriso,3932.0,517.0,2857311.0,7.6054
2017,41151,Laranja,MT,Mato Grosso,Sorriso,3559.0,577.0,2178875.0,6.1681
2018,41151,Laranja,MT,Mato Grosso,Sorriso,3600.0,536.0,2781436.0,6.7164
2019,41151,Laranja,MT,Mato Grosso,Sorriso,4015.0,563.0,2481541.0,7.1314
2020,41151,Laranja,MT,Mato Grosso,Sorriso,3568.0,503.0,3182147.0,7.0934
2021,41151,Laranja,MT,Mato Grosso,Sorriso,3673.0,574.0,1869794.0,6.399
2015,41155,Limão,MT,Mato Grosso,Sorriso,1200.0,354.0,962499.0,3.3898
2016,41155,Limão,MT,Mato Grosso,Sorriso,998.0,348.0,1103138.0,2.8678
2017,41155,Limão,MT,Mato Grosso,Sorriso,935.0,352.0,,2.6562
2018,41155,Limão,MT,Mato Grosso,Sorriso,947.0,310.0,1250239.0,3.0548
2020,41155,Limão,MT,Mato Grosso,Sorriso,1037.0,341.0,1172878.0,3.0411
2023,41155,Limão,MT,Mato Grosso,Sorriso,1072.0,357.0,2039379.0,3.0028
2015,41176,Tangerina,MT,Mato Grosso,Sorriso,2191.0,729.0,4088962.0,3.0055
2016,41176,Tangerina,MT,Mato Grosso,Sorriso,2165.0,709.0,1996336.0,3.0536
2017,41176,Tangerina,MT,Mato Grosso,Sorriso,1783.0,772.0,1934854.0,2.3096
2018,41176,Tangerina,MT,Mato Grosso,Sorriso,1727.0,701.0,2014111.0,2.4636
2019,41176,Tangerina,MT,Mato Grosso,Sorriso,2119.0,785.0,1547043.0,2.6994
2020,41176,Tangerina,MT,Mato Grosso,Sorriso,1768.0,725.0,2109662.0,2.4386
2023,41176,Tangerina,MT,Mato Grosso,Sorriso,1795.0,750.0,2372471.0,2.3933
2015,41160,Pomelo,MT,Mato Grosso,Sorriso,185.0,375.0,196651.0,0.4933
2016,41160,Pomelo,MT,Mato Grosso,Sorriso,178.0,366.0,216789.0,0.4863
2017,41160,Pomelo,MT,Mato Grosso,Sorriso,207.0,384.0,325026.0,0.5391
2018,41160,Pomelo,MT,Mato Grosso,Sorriso,198.0,434.0,207921.0,0.4562
2019,41160,Pomelo,MT,Mato Grosso,Sorriso,194.0,372.0,338768.0,0.5215
2020,41160,Pomelo,MT,Mato Grosso,Sorriso,163.0,415.0,299699.0,0.3928
2021,41160,Pomelo,MT,Mato Grosso,Sorriso,194.0,429.0,118749.0,0.4522
2022,41160,Pomelo,MT,Mato Grosso,Sorriso,219.0,393.0,374130.0,0.5573
2023,41160,Pomelo,MT,Mato Grosso,Sorriso,211.0,377.0,413652.0,0.5597
2015,41151,Laranja,MT,Mato Grosso,Lucas Do Rio Verde,6259.0,1382.0,3022814.0,4.5289
2016,41151,Laranja,MT,Mato Grosso,Lucas Do Rio Verde,5888.0,1375.0,4512615.0,4.2822
2017,41151,Laranja,MT,Mato Grosso,Lucas Do Rio Verde,7555.0,1305.0,5717710.0,5.7893
2018,41151,Laranja,MT,Mato Grosso,Lucas Do Rio Verde,7017.0,1406.0,5394805.0,4.9908
2019,41151,Laranja,MT,Mato Grosso,Lucas Do Rio Verde,6364.0,1274.0,3959094.0,4.9953
2020,41151,Laranja,MT,Mato Grosso,Lucas Do Rio Verde,7244.0,1314.0,8662207.0,5.5129
2021,41151,Laranja,MT,Mato Grosso,Lucas Do Rio Verde,6448.0,1532.0,7675034.0,4.2089
2022,41151,Laranja,MT,Mato Grosso,Lucas Do Rio Verde,6049.0,1333.0,7149695.0,4.5379
2023,41151,Laranja,MT,Mato Grosso,Lucas Do Rio Verde,6485.0,1288.0,7196206.0,5.0349
2015,41155,Limão,MT,Mato Grosso,Lucas Do Rio Verde,2257.0,156.0,4330394.0,14.4679
2016,41155,Limão,MT,Mato Grosso,Lucas Do Rio Verde,1896.0,162.0,2143000.0,11.7037
2017,41155,Limão,MT,Mato Grosso,Lucas Do Rio Verde,1828.0,169.0,2824739.0,10.8166
2018,41155,Limão,MT,Mato Grosso,Lucas Do Rio Verde,1960.0,177.0,1956033.0,11.0734
2019,41155,Limão,MT,Mato Grosso,Lucas Do Rio Verde,1757.0,176.0,1570037.0,9.983
2020,41155,Limão,MT,Mato Grosso,Lucas Do Rio Verde,2186.0,156.0,2520742.0,14.0128
2021,41155,Limão,MT,Mato Grosso,Lucas Do Rio Verde,2025.0,167.0,2217567.0,12.1257
2022,41155,Limão,MT,Mato Grosso,Lucas Do Rio Verde,2249.0,178.0,1903618.0,12.6348
2023,41155,Limão,MT,Mato Grosso,Lucas Do Rio Verde,1972.0,156.0,3737840.0,12.641
2015,41176,Tangerina,MT,Mato Grosso,Lucas Do Rio Verde,6115.0,417.0,5007247.0,14.6643
2016,41176,Tangerina,MT,Mato Grosso,Lucas Do Rio Verde,5823.0,381.0,5289071.0,15.2835
2017,41176,Tangerina,MT,Mato Grosso,Lucas Do Rio Verde,7486.0,438.0,6247978.0,17.0913
2018,41176,Tangerina,MT,Mato Grosso,Lucas Do Rio Verde,6694.0,399.0,11397922.0,16.7769
2019,41176,Tangerina,MT,Mato Grosso,Lucas Do Rio Verde,7285.0,440.0,6269570.0,16.5568
